@RELATION teste2

@ATTRIBUTE value1 NUMERIC
@ATTRIBUTE value2 NUMERIC
@ATTRIBUTE value3 NUMERIC
@ATTRIBUTE class  {1,2,3}

@data
6.7094105,-6.0396849,-6.4523015,3
1.7081978,0.14863448,-0.79985482,1
5.0358776,-7.6991754,-5.602096,3
3.3277466,1.9372903,-0.93565994,1
2.5939134,-0.24476904,-0.82869269,1
5.8369419,-6.737973,-4.4800702,3
5.8131931,-3.0315906,-1.2713374,3
-2.2429431,-2.0566083,7.003007,2
-2.516151,0.48395325,7.3597133,2
-0.49450237,4.6279649,5.9716475,2
6.1259192,-2.293983,-0.84651213,3
5.3883228,-8.3343525,-4.5681403,3
4.634784,-5.8227503,-2.6181977,3
2.575233,2.7100372,-0.6875703399999999,1
-0.78944678,-0.18537215,2.7228834,2
5.6328053,-8.485046000000001,-2.9619813,3
-0.21905709,5.1534509,3.3197831,2
2.5811256,1.3884021,1.3448027,1
3.7260336,3.6499015,2.9147647,1
-1.0709989,3.1298458,1.4575688,2
3.3634046,0.20258481,0.18003526,1
3.1690081,-0.54729997,0.43892223,1
3.7104106,3.3802053,-0.44361377,1
-0.21798237,4.2782149,-1.1751004,2
-1.5969723,2.7510538,4.1715152,2
3.9424355,-7.862469,-8.1231013,3
3.1045161,-5.8646792,-2.4161079,3
-0.34373237,-0.43149303,7.5105721,2
-3.9082471,2.2530051,9.5656734,2
5.5901101,-5.5806124,2.2421054,3
4.7809148,-3.2827905,-3.3900173,3
-1.5876616,2.2400284,2.9052703,2
3.1138642,0.10903319,6.958358,1
5.0002688,-8.626015499999999,-1.9445631,3
-1.2435457,2.5906769,6.5539583,2
3.436773,2.8337323,-2.8984562,1
3.411279,-7.9849356,0.48199595,3
-2.9797832,-0.79592749,2.1640628,2
-1.4632069,3.3901143,4.5541987,2
-0.14131995,4.0420368,5.9863247,2
2.4458576,1.7481563,5.1383521,1
-1.9887765,3.7400371,5.3363175,2
5.044492,-7.7106938,-7.8979106,3
-2.1091239,4.0371492,4.1297391,2
5.9751079,-5.5274501,-7.8745738,3
5.4029194,-5.8202619,-4.4146016,3
-2.2205994,3.5233535,2.5050994,2
2.6484736,2.6085649,0.400819,1
-0.52585052,1.3750165,6.3819866,2
-2.0503254,1.8095098,8.043132399999999,2
5.730223,-2.6670735,-6.5991031,3
-0.73907693,2.6402654,8.8135206,2
-2.9385203,4.5433768,9.1962245,2
4.3502249,-4.3500529,-3.1338901,3
-1.4481883,1.7574116,5.0501693,2
1.2829251,3.0664528,5.1111995,1
-1.8865338,0.043254132,6.5374807,2
4.2951234,-5.7768359,-3.5376476,3
7.0798463,-8.3064748,-3.7384621,3
5.9239558,-6.8706332,-4.971267,3
3.9081483,-8.1820092,-5.0979435,3
4.6767227,-5.4939974,-1.9418886,3
5.3623003,-4.3116367,-1.8066667,3
-1.5719871,1.7884749,6.9175044,2
0.38990079,2.7480497,9.0503094,2
-0.8547075200000001,5.1701106,5.8674204,2
4.0928268,2.0626865,4.3508451,1
2.348166,0.54984169,0.85518823,1
-1.0107021,3.2456641,-0.44467249,2
1.0069252,3.714232,2.8065155,1
3.6517463,5.0434449,2.6404085,1
5.5361008,-6.1250327,-1.3559216,3
4.26321,-4.9912667,-2.5004862,3
-1.6672448,5.7388746,-2.4419432,2
-2.8303794,2.331103,9.8102696,2
3.4033148,6.4122409,0.22049806,1
5.3261463,-6.8933771,-6.0620972,3
5.0318341,-5.0141879,-3.8961174,3
-0.095075434,2.4821571,4.3527121,2
3.4187914,5.6026668,2.1792967,1
5.460526,-4.7159681,-10.604258,3
3.9495172,0.84130601,-0.50371943,1
3.0853733,4.8171343,5.0949233,1
6.6258653,-5.108944,-7.1084518,3
5.1092688,-0.51316551,-2.4484883,3
2.2408745,0.98790179,-0.47977624,1
1.4253617,-1.8136956,1.2797878,1
4.5605369,-5.6575862,0.22373422,3
5.2915366,-4.0185364,-1.6799096,3
6.1324414,-2.5682213,0.16329754,3
2.9678418,2.3266473,4.0852355,1
-0.54177009,4.6129962,3.738343,2
1.8650008,0.75909662,-1.6411193,1
-3.2566168,0.8188794,10.364645,2
-0.70553159,4.3084227,5.0917178,2
3.0273288,6.3928233,4.0966802,1
4.2423806,-3.5935044,-2.1571001,3
4.9193651,-6.7504676,-1.146611,3
-2.8708157,2.0435394,5.2360533,2
-0.083073569,1.0761898,5.4365811,2
5.9624705,-6.8062399,-0.85127531,3
4.1199106,-2.3323801,-5.4331111,3
-1.838451,1.403822,7.3860612,2
2.0018988,6.0671425,3.5651452,1
-2.5479586,-1.0510756,5.0905168,2
-1.996072,4.2292173,3.3662605,2
2.491956,-0.17075989,0.92707241,1
4.1141405,0.45158883,-0.49647036,1
1.3672295,2.6914054,1.6187862,1
-1.5978985,1.1827852,2.844469,2
-1.3694424,3.3506547,2.8043803,2
2.7146095,4.7003833,-0.26574427,1
3.3587272,1.6511329,-1.8706838,1
4.99966,-8.495074000000001,-5.5661568,3
-2.0777959,5.079893,10.344229,2
4.4950467,4.1416258,-0.502826,1
3.4872482,5.9821643,-2.4154173,1
-3.8061841,-0.6885843,3.3731134,2
4.179951,-5.9913741,1.3074422,3
6.0865418,-6.2007818,-3.1155031,3
6.1195617,-5.0759828,-9.2165461,3
-0.1140158,4.520953,3.9761709,2
-1.3292606,4.1620072,1.7837739,2
5.6918361,-6.1109235,-5.7188363,3
5.1480298,-11.440416,-4.3696019,3
6.5457615,-5.9236169,-5.6140975,3
4.4361593,5.6749421,4.9451365,1
4.8059602,-2.7042462,-6.4272814,3
3.5700838,-6.6301144,-0.95442981,3
6.7643717,-3.5254916,-6.0393567,3
6.7172486,-5.3091764,-5.9655101,3
-2.1906139,2.6166446,9.8986821,2
5.3879232,6.6888989,1.7399963,1
-3.5352222,1.5101338,9.111076300000001,2
5.0448236,4.7161146,-1.1071817,1
6.5476063,-2.8072008,-6.7647807,3
4.5755749,-7.1696912,-8.4252824,3
-1.9741592,2.7786429,5.3556415,2
-2.8294006,3.5132583,4.6862391,2
-2.5294029,3.4131916,0.10229922,2
-2.2963528,-0.41520677,2.9740905,2
6.2829907,-5.0339639,-9.079925899999999,3
0.10479298,6.384245,2.7178802,2
5.4156289,-6.3201485,-3.575167,3
1.5835934,0.6347189600000001,0.95153659,1
2.9035074,2.0152633,-0.44270899,1
4.4747452,-7.1654037,-4.9724184,3
6.1829915,-1.4422883,-5.0904593,3
4.8855688,-5.5539197,-4.5137417,3
5.6026715,-6.0923248,-3.9983784,3
3.5930233,2.751632,-4.4546655,1
-3.2263734,0.92540095,10.865997,2
4.8865485,-8.608642100000001,-3.8404047,3
4.796492,-4.1864013,-6.2994994,3
4.776431,-7.760186,-6.1203219,3
-1.3190341,2.4132749,-0.90010654,2
-1.9948131,-0.16890032,5.2341702,2
4.0813318,-6.264721,-4.1095191,3
0.95613041,4.8469366,5.6739118,1
7.1369805,-6.0710633,-6.4820939,3
-2.7728849,1.3736327,10.763181,2
-0.25774699,4.4213426,3.0244482,2
5.5076882,-4.5495928,-7.7824324,3
5.4857553,-2.1508143,-5.9609212,3
-1.7214503,0.9561982999999999,5.3873311,2
-1.3770973,1.132453,3.8131027,2
5.5545435,5.4655761,0.52533935,1
4.6845652,-8.360584599999999,-3.8442575,3
8.030116,-2.5051836,-5.2475017,3
-3.7854476,-2.554869,8.9530748,2
-3.6442307,-1.0522851,1.5006208,2
4.5955211,-7.1152551,-2.1536084,3
1.3699857,-0.63409084,6.9455007,1
5.7192344,-2.2394001,-1.4097044,3
-1.3569222,3.7673742,1.6781579,2
-1.5060373,3.9161378,1.0419212,2
2.6780699,0.9737451499999999,3.26654,1
3.2463348,0.49929196,2.4839281,1
3.3865158,-5.8203095,-1.07231,3
3.8554392,-8.8517081,0.42242513,3
-1.0475338,2.1013262,5.3801649,2
4.3437663,-9.628600799999999,-1.4618753,3
6.3922236,-7.6185926,0.92003919,3
-0.8329386600000001,5.436996,4.2779881,2
5.2428368,-2.9217075,-0.99010189,3
-3.0960677,2.559328,1.8533494,2
5.8672149,-9.561781699999999,-2.3288368,3
4.6905162,-4.0906102,-7.4162356,3
-2.9071597,2.3751348,4.4292257,2
-2.1066193,3.2836539,5.4551077,2
5.9343928,-5.260903,1.4700844,3
-2.8598459,0.43719518,7.4823118,2
4.8067527,-6.5538726,-5.5883193,3
-1.3722761,0.58071995,2.0669935,2
2.9402394,-10.238602,-6.1001917,3
2.8373912,2.8891162,1.2289517,1
2.4906715,1.4311112,3.1716897,1
-4.0372439,1.1845579,2.8617629,2
1.8864486,1.6758226,-3.9899316,1
-2.6109658,3.8766132,6.9853557,2
-2.0400395,4.8245812,5.91395,2
2.2169615,-0.38392041,6.5736536,1
3.9324981,2.1231787,-1.3727832,1
3.0610542,3.1365377,5.4813871,1
5.600363,-7.0085637,-2.2131649,3
2.6851285,5.1285095,-0.86743485,1
2.2783449,-8.2935987,-1.020315,3
3.0289063,2.784231,0.83208026,1
5.9489074,-4.6254307,-3.8781273,3
-1.6590283,1.4824869,7.4795536,2
-0.46187989,1.7827784,6.9394446,2
1.7640311,1.1730643,-1.4225247,1
3.5004482,1.9238619,-5.7878568,1
-1.7966808,5.6791402,8.402571699999999,2
3.6848544,-0.491328,5.2980937,1
5.0304824,-8.044445899999999,-3.5056403,3
2.6859296,0.84666377,3.022158,1
-2.011924,2.8709821,5.714558,2
3.6039211,4.0718343,0.9570038400000001,1
3.0325172,5.7465103,3.2457357,1
6.0385539,-3.3451559,-6.8282362,3
3.3519651,0.65439836,0.81042295,1
2.0128751,3.0251292,3.4905066,1
2.7602452,1.6579377,2.5159097,1
2.3506978,-2.597525,2.1776367,1
3.982339,-1.3532652,0.78458641,3
-2.1270146,-0.9404517,-0.62927301,2
3.733769,-1.4537715,-1.6398104,1
5.3313635,-6.3653607,-7.8017096,3
4.7765885,-6.8189444,-5.5586402,3
1.0950754,-0.98609605,0.63687609,1
5.0871461,-5.1275074,-6.7384937,3
-2.6068688,4.299479,5.2098451,2
4.2880703,-7.9185541,-0.43924008,3
1.433897,-1.6284094,1.1677517,1
3.1516237,-0.40133323,0.079811276,1
4.8694404,-2.5748755,-3.15111,3
5.5427431,-1.8090562,-5.9502021,3
4.172922,-4.2308898,-5.8877531,3
-1.8938912,0.3955232,2.7021282,2
-1.6662795,7.7724518,10.005189,2
5.4463197,-3.9593395,-4.0789497,3
-2.6612996,3.6143456,7.9511683,2
6.0534095,-2.914131,-2.9987197,3
-3.7433493,2.2933899,7.7873398,2
2.6352278,3.1482089,7.4224069,1
4.4120169,-4.7670014,-1.6737772,3
-0.39556041,0.19745411,3.0305686,2
4.9730816,-7.3305953,-7.3499324,3
4.2120808,-0.72422575,-1.4903817,1
-1.8232361,1.6177311,7.8784826,2
-1.9399004,1.4044084,6.1438729,2
-1.0555642,1.0018669,1.2264644,2
-1.9542869,1.94392,-2.6293051,2
5.1176656,-2.1860101,-6.2122051,3
4.9735245,5.6226234,-3.3606863,1
-1.119784,2.3144038,5.3535919,2
7.556358,-0.81733741,-3.7450111,3
4.4664635,-6.7098791,-8.7973204,3
4.6386465,-4.7856781,-3.1441953,3
3.8693201,3.0916655,3.5325196,1
2.0412678,-2.5622562,1.5079385,1
4.725665,-5.5373185,1.0379206,3
1.8358259,1.9383007,2.9050519,1
4.0252799,-7.3548228,-4.4222634,3
5.0491161,-0.49318835,-4.4220386,1
3.8763558,0.15155866,0.70473809,1
4.3270957,-5.3660801,-4.029085,3
-2.4146389,-2.8455446,1.9625722,2
6.103601,-5.2587742,-3.8244334,3
4.4455289,0.49611987,1.7253041,1
5.3317303,-3.0284684,0.82656582,3
-1.0358565,4.0773908,5.538028,2
4.8160066,-8.7033469,-6.7499775,3
3.7752239,2.8482828,5.632054,1
3.7212623,3.3814615,-0.78910468,1
3.3478402,-8.057258300000001,-5.1536686,3
-0.8606861099999999,1.3692264,2.702259,2
-2.9103251,1.2646924,9.5987119,2
-2.1210123,2.7175142,6.9048627,2
-1.5607486,-1.1380709,2.3527562,2
2.0035678,3.4930929,3.9213517,1
-3.2380535,-0.47748386,5.7802366,2
-0.82682887,2.5836223,2.5965132,2
5.2167181,3.0765083,-4.3442998,1
1.8010065,-0.15749107,0.12844237,1
5.8998386,-2.4361711,-3.4310918,3
1.7930784,0.19499106,2.9739909,1
3.9805214,-8.3227305,-4.6503736,3
4.9839507,-4.7379687,-0.63183524,3
-1.7986982,-1.0659148,8.1595306,2
-1.1802398,0.97892112,7.1588807,2
3.5890338,3.435699,-3.672607,1
4.3158978,-4.9680216,-4.8367019,3
5.4040158,-4.5699054,-8.688099599999999,3
2.3534386,-8.4774764,0.48732421,3
3.7062055,0.41156565,-1.6482057,1
3.3642435,-5.4138555,-6.1569121,3
-1.9214805,1.7993587,9.166111600000001,2
6.9365657,-3.7672183,-4.2870879,3
-1.4683937,0.81362895,4.6124394,2
2.5991042,-1.2381931,-0.94660382,1
3.6780559,3.833156,0.078091701,1
-1.1472653,2.4400877,6.2414435,2
5.8074587,-7.2067567,-2.2498884,3
-0.56949629,0.94083587,-1.3583162,2
3.3770842,-0.15829879,0.8157939,1
-2.2159869,2.3426127,3.7953291,2
-2.0267173,0.77166233,3.4037561,2
-2.0639829,1.8683601,7.7885988,2
4.8797833,-7.4378056,-3.7206393,3
5.1424126,-7.6632437,-2.8101279,3
4.8070547,-2.7882565,-1.0393995,3
-3.375277,1.3487328,1.0550888,2
-1.8453138,3.2285307,11.545755,2
-2.1148717,3.3317066,6.4680648,2
2.2298839,0.97842259,1.5530935,1
2.7877252,1.7150742,1.2892325,1
7.0532732,-4.9692396,-5.3775578,3
2.921256,3.6870345,5.1184304,1
4.7080445,-3.8078377,2.1087975,3
4.1433686,3.022256,-1.2848463,1
-1.7722307,4.4079809,10.474213,2
2.6071092,-9.970206900000001,-5.4798274,3
-2.0063228,0.23495565,4.1755714,2
5.5119457,-2.57707,-7.0676656,3
3.1457429,1.2865081,5.1777348,1
3.467203,2.828008,-3.395132,1
2.551912,-3.3814266,0.32533067,1
-0.02647236,6.2921119,1.9237284,2
3.7831937,0.90948309,-2.1951362,1
4.2728528,-7.5703589,-1.4151744,3
-1.1703363,0.0025751373,0.49705598,2
6.7259069,-5.0063827,-6.7175919,3
5.0857975,-5.2612593,-3.170732,3
3.5703535,2.2513774,-3.0183555,1
4.9056844,2.6934886,0.35346504,1
5.9885953,-4.6722417,-5.7988066,3
4.4059317,9.3941692,2.1820112,1
-1.5778357,-2.0770344,3.1089764,2
-2.2813828,3.6331987,9.2949891,2
-1.192646,6.0946067,7.5731426,2
2.4372939,-0.93481311,-1.6209371,1
3.1130479,4.6532612,-0.842659,1
5.043088,-7.4547395,-5.9195206,3
3.1545211,4.0084833,5.8010728,1
2.3514401,-0.64732477,0.30189346,1
-2.8431098,0.27932353,10.265687,2
-3.3277854,2.2920688,5.0713741,2
-1.1944006,3.008024,4.5455778,2
-0.71681182,3.2588847,7.2762209,2
-2.1238146,4.3121673,4.6601813,2
-1.4746179,2.1163518,11.039306,2
1.8158295,2.2342112,-0.27476352,1
5.1759523,-4.0602081,-5.0464272,3
5.5594084,-5.7935542,-5.508926,3
-2.1242367,0.40959641,2.3760617,2
5.9291487,-4.5102291,-3.4706218,3
1.3169671,2.5408122,1.9432027,2
4.5257394,-7.2241005,0.44364997,3
2.9906598,1.9811868,-5.8032401,1
3.0449115,-7.4161007,-4.1047305,3
-1.5329459,4.854024,3.0842004,2
-2.3626649,2.0745913,3.2033126,2
3.1755843,5.1795135,5.0389645,1
3.7136588,-8.966547500000001,-0.53748647,3
3.5812977,-7.692447,-1.2221589,3
-1.6134265,0.56010251,1.7581854,2
2.8446915,1.9271148,4.1399384,1
3.558101,2.1606096,2.8746402,1
2.2849917,1.9726519,-1.7128363,1
2.2409893,1.2530317,3.29995,1
-1.4308608,2.2684341,4.0985616,2
-1.9893023,2.1514337,3.2678346,2
3.833274,1.2862574,1.4062961,1
-3.6797155,1.0155658,4.2688729,2
2.8345509,4.1719164,3.7756422,1
-2.7909292,2.2134958,2.2255979,2
-1.7607845,1.4597435,7.8549833,2
-1.4626919,2.95085,1.537838,2
-2.8843099,0.90766898,5.4758057,2
6.612505,-2.5827006,-6.1652831,3
-3.4562346,2.5962613,3.9068172,2
-2.4097049,-1.1037639,3.4615891,2
5.1033917,-8.112802500000001,-2.1244273,3
-1.8049448,5.3406705,5.0746597,2
1.9052463,2.8266449,1.7491428,1
5.6686388,-5.9674858,-4.6894171,3
6.3051473,-5.0120604,-3.7732415,3
5.4266865,6.1850515,-3.0961769,1
-2.8958667,0.69842729,0.067029927,2
3.1618385,-7.0955196,-1.0290819,3
4.2010862,-7.4237396,-3.6168713,3
2.2696374,-7.5797638,4.0558969,3
-0.93142947,5.5011213,3.5534192,2
1.9373063,2.6696855,6.1960161,1
-3.0880332,1.0430166,9.419203,2
1.3705449,-0.36228933,0.95024368,1
-0.64021372,0.50308123,-4.8849952,2
2.7696805,0.5988102,0.62703376,1
2.0872527,2.9621074,2.824462,1
4.7324945,-8.010069,-5.2430408,3
4.7732846,2.9988515,-2.4309592,1
1.7888379,2.6796339,2.977288,1
4.3311983,3.9021582,0.69676152,1
6.2929655,-6.5276882,-7.3714546,3
3.0266445,2.0408253,0.51305268,1
4.1529204,-5.7321089,-4.1810202,3
6.0493024,-3.8160869,-3.5414736,3
2.7049349,-7.1926866,0.4793647,3
3.468825,-7.4073276,-2.1167906,3
-1.7643211,3.4200874,2.3050296,2
-2.2507561,-0.34277553,1.843943,2
2.1917431,2.0733859,2.2787298,1
1.5609041,3.7401404,5.2462766,1
1.5362621,0.7745771,3.5249109,1
2.7443978,3.1963793,1.6220699,1
1.5976954,0.62789196,-3.6010265,1
-2.6352414,0.47756815,3.2488528,2
5.0940679,-3.3402807,-0.9528359199999999,3
7.0602465,-4.4449906,-8.3369272,3
3.4147311,-7.4925321,-3.4231289,3
-0.89161128,4.8423648,3.8744843,2
3.5486985,0.79610694,0.12825017,1
3.6655606,2.2368386,-2.4152886,1
4.1238104,-7.8450499,-6.6772819,3
-1.1935937,1.8708345,2.164152,2
4.5330624,-4.4444428,-4.7488848,3
5.3200647,-1.0963863,-6.6319092,3
6.9838472,-4.0310709,-7.5986689,3
6.4771499,-5.722988,-1.6451036,3
-3.7756265,-0.73378776,10.255266,2
-2.019587,1.9959541,2.1168102,2
3.2364039,-6.1397599,0.4489721,3
3.0925286,-0.24567141,1.2159864,1
2.2852248,0.55598163,-0.49325048,1
4.7360249,1.8597206,1.2715876,1
2.2159097,-0.38231232,-2.4931703,1
6.78814,-10.117652,-6.7146521,3
-1.4608447,0.46489322,-1.586226,2
0.95629456,3.8228725,-0.36593741,1
3.3989893,2.895944,4.1965519,1
3.1832965,-5.7165199,1.048054,3
4.0899946,-6.2830453,3.0711846,3
1.8862278,-0.053386728,4.7193191,1
-1.3582567,-0.22438442,4.8224489,2
5.5098499,-4.0552544,-8.5040587,3
-3.4797196,3.7044717,8.4300941,2
-1.2133889,0.73032861,2.9911565,2
-3.4147503,2.3229913,11.497061,2
3.8613273,-0.036554943,-2.288252,1
-2.352538,2.7150097,8.866690699999999,2
1.9619873,3.5254961,2.3282528,1
7.5113076,-6.6290091,-5.4128898,3
4.8714748,-6.6120011,-4.4525218,3
4.1557918,-0.0061751196,-5.0885994,1
-2.1078051,3.2958174,9.4245736,2
5.9466807,-3.4444745,-1.4919221,3
3.128497,2.3497797,0.96400119,1
-3.5531038,3.7809715,2.4695124,2
-0.58695647,-0.13592641,3.9942564,1
3.6923534,4.0642096,-1.2264123,1
2.4530497,0.30605203,2.9099233,1
3.1791157,1.9561533,6.0383536,1
-0.19781475,1.6642728,1.1810401,2
-1.4363745,0.15310151,2.8481917,2
3.4597753,-7.2619748,-7.2952344,3
4.6402106,-8.420307899999999,-4.7765459,3
5.7216217,-7.6352866,-7.0480136,3
-2.2821331,3.2440497,2.0748358,2
0.66926866,-2.0359609,10.553327,1
3.9334381,1.4869429,-0.37664075,1
2.1217094,-1.3071092,0.07545151,1
-0.47131436,4.6466909,3.7872773,2
6.2055267,-0.6066694,-3.4545094,3
3.072154,0.60129492,4.4831566,1
5.1248087,-8.1055581,-4.6915662,3
2.7629935,1.2123816,2.8871004,1
4.9774772,-5.8428749,-8.1741397,3
6.0594769,-5.4442137,-3.7759294,3
3.1849507,0.19178536,-1.1574157,1
4.6617998,-8.5027057,-2.3394797,3
-0.30516295,1.2469393,-4.442298,2
-1.9916671,3.1443572,3.6431399,2
4.5587504,-5.1729026,-0.30840699,3
4.604843,-6.6675346,-8.402345499999999,3
4.7071029,2.9485965,-0.71815646,1
4.1879404,-7.6059558,-3.3131444,3
2.1909286,1.4806839,-1.0206334,1
4.6187814,-7.1106798,1.0076058,3
-2.4946146,0.85429813,3.2751422,2
-1.3992525,1.2502411,5.2039416,2
1.7398915,0.85392736,-0.28851532,1
3.9983724,-0.8596496300000001,-0.75403757,1
3.9170927,2.9750483,-1.0596059,1
5.0091276,-8.0188136,-5.8940712,3
-2.8712985,4.4135753,5.6776364,2
-1.3325037,2.6464017,2.626636,2
1.7762099,2.4464148,5.8562468,1
-0.84216261,0.68479815,6.2676592,2
-2.8644353,-0.6497861700000001,0.33605294,2
2.8778069,2.3116651,3.6791338,1
1.6918979,0.7225981500000001,-1.2694488,1
-0.023172586,3.0965115,6.0166903,2
3.7457229,-6.8456966,0.86434869,3
-1.9681173,0.9521708,6.4635193,2
5.7805216,-8.298733,-8.7390337,3
-1.6325142,0.17638931,9.6762274,2
4.8774616,-4.4527227,-9.0776147,3
5.6560172,-6.2447285,-4.0237627,3
5.1291184,-2.8322381,-1.7493826,3
-3.0088655,1.3231252,9.079382300000001,2
5.090072,-5.7986474,-2.2209894,3
-2.1854275,-0.96588886,2.3438057,2
2.5649737,2.106321,2.7694561,1
4.772787,-6.8352726,-1.9067986,3
3.3621495,-0.72658978,4.9274345,1
-1.9678418,-0.61358144,5.7049346,2
2.9766834,1.2125066,1.8119089,1
-0.42098051,1.8597808,6.0808736,2
3.1035445,-6.1206096,-0.10212037,3
4.6080595,3.6811924,-0.040960545,1
3.4181116,1.4880395,-3.7641805,1
4.6281571,1.6736881,-5.860885,1
3.7803487,1.8329221,-4.0599095,1
-2.2751502,3.8432364,7.0155707,2
-1.2453981,2.5579938,-0.93498158,2
-3.0210396,4.7444046,9.837464000000001,2
3.2312629,2.0065376,3.871744,1
1.891747,1.4476153,1.4385942,1
-0.8829596,2.8052794,2.5218499,2
5.3586101,2.1563196,-0.79847952,1
1.4640212,-0.93470423,1.8490544,1
6.3595061,-2.3726149,-5.8528592,3
-1.268849,0.46657933,2.9673385,2
5.1805165,-4.9332488,-11.184223,3
2.481079,1.7547605,1.1628038,1
4.7303473,-5.9843747,-3.8688368,3
-3.9090022,-0.40264539,9.4645671,2
-0.99405018,7.261751,6.2293976,2
5.0738567,-8.5130845,-1.0644339,3
6.7491921,-6.85901,-12.237472,3
-2.4366123,0.6130371100000001,9.0109981,2
4.7141887,-4.4383382,-3.6728564,3
5.4548689,-5.3218847,-5.7159893,3
2.9564774,6.3272976,7.4474992,1
1.7508749,3.6519794,5.0751261,1
2.6781213,4.1902218,-0.66903676,1
6.1360967,-6.2499172,-4.9554057,3
5.6879091,-6.1364019,-5.968742,3
4.040731,1.8660996,-3.1708031,1
5.1199177,-9.1375682,-2.3012044,3
1.7839383,2.9615324,0.21160948,1
-1.6185167,1.0754978,2.3114822,2
5.5844333,3.9111791,-4.3110762,1
1.470044,-1.9979856,-1.2260349,1
2.1220694,1.6961972,3.5815295,1
-2.5961627,0.5574803,6.9332909,2
2.1959699,2.7280153,2.4796048,1
4.3804401,-6.8529352,-7.1503933,3
4.7029086,3.3584088,2.4743137,1
4.9325674,3.3488431,-0.55750395,1
1.8219317,0.93799006,-0.35227386,1
5.1197785,-6.7477969,-2.2534395,3
2.5908613,3.4954067,4.6407563,1
2.8207037,1.4325665,-1.5783252,1
2.6983204,-1.4141836,-2.493475,1
-2.9648197,-0.41532597,1.5867472,2
2.5887916,2.8356882,0.3738423,1
3.0039168,3.1107016,-0.82009354,1
5.4757654,-5.0882977,-7.1204204,3
4.6053854,-6.9178607,-5.1996414,3
-1.4175342,2.4540468,9.9482406,2
1.5304144,0.33868367,4.1695386,1
-1.2534175,3.0343222,7.4499598,2
-0.8076516,3.4335373,2.9871963,2
-2.6012505,2.2885504,6.6775266,2
4.2382506,-7.8373566,-2.1158315,3
2.4652279,-1.5371527,-2.0002812,1
5.2667158,-5.4143433,-8.831981900000001,3
-2.0113457,-1.003335,6.9329523,2
1.5822828,-0.37824687,-1.5694785,1
2.9813916,0.37954918,5.3082889,1
-1.1723089,0.15305991,3.1757322,2
3.1626209,-1.4349861,-2.2056629,1
-2.1486609,3.7272844,8.477656,2
-1.920404,0.60748823,7.0583938,2
-2.3817172,-1.4381933,9.1968104,2
1.8805541,3.0571423,6.7478217,1
-2.102365,1.1562785,-1.63764,2
4.3162947,-7.7849174,-3.2341199,3
3.3222675,-5.2594922,-0.551219,3
-1.0505904,2.2554451,4.6327266,2
5.4630764,-6.2777417,-2.5843691,3
2.4666914,-0.43196624,-2.2782067,1
-3.2465799,2.7444306,4.3563237,2
-1.6062798,-1.6597375,8.8008965,2
3.9310254,2.1267327,-1.256943,1
3.1402865,-0.17566295,-1.9407752,1
4.5753122,-6.3265445,-2.8634205,3
3.137326,4.6898987,0.35058206,1
5.2462046,-3.4735303,-12.168712,3
-0.44291839,-1.387929,4.7090178,2
3.5209265,1.6072097,-0.6705883,1
5.0257192,-6.745901,-1.4543503,3
-3.2842227,1.3878254,8.1666946,2
-2.3015394,0.54284993,6.9239796,2
-2.3309162,3.4038549,6.3972155,2
4.9456461,-6.0454901,-6.5071909,3
-2.4374849,1.5905954,5.7131975,2
-2.054398,0.88263326,5.168217,2
2.5711129,2.1357914,4.8386226,1
0.68534529,0.77946571,0.29142253,1
-2.461063,2.1364333,1.5009154,2
2.1334646,-0.052540221,1.5462185,1
1.1329397,-1.8997932,3.3997858,1
5.4133466,-6.1364088,-0.21540965,3
-3.0738621,-0.12532539,6.4335484,2
-3.045835,1.9271091,5.5896306,2
5.8563111,-8.0452964,-7.4181462,3
5.3337966,-1.3490462,-4.1715653,3
4.702034,-8.6859427,-4.8998278,3
-1.958911,-1.3384146,1.187858,2
3.6258855,-8.9404377,0.41535591,3
3.5406925,2.424855,2.2108727,1
-2.9226329,0.83680208,4.8372903,2
5.4048208,-7.2135018,-1.9564229,3
6.2121415,-4.5451761,-7.769305,3
3.4838566,2.1475555,2.4352799,1
-1.4369753,0.89315093,4.7936445,2
2.1004829,-1.919145,0.97878939,1
-3.0603084,-0.75642133,5.646092,2
4.8815167,-7.6344125,-3.6624809,3
2.1071922,-2.2230507,3.4327121,1
-2.0321033,3.8599131,3.46093,2
3.8418402,4.972193,-2.513332,1
5.4897865,5.1334203,0.09038156,1
5.2151503,-8.1086007,-6.5434081,3
3.1574986,1.7960621,-1.1846466,1
2.7101549,3.6950713,-1.4069728,1
5.0264911,-6.3534758,-0.8961377699999999,3
3.204057,2.2514842,2.4083037,1
-2.5835807,3.0278321,8.2586341,2
4.2902638,-1.0089489,-4.448346,1
4.2301317,-6.4502334,-4.3628935,3
4.1694421,-7.7392344,-5.8159245,3
3.7352421,-7.375391,5.130136,3
3.616986,-9.3623136,-4.0451281,3
1.5088336,2.7956044,8.2248009,1
3.1796667,-5.9785851,-0.7634072,3
5.4086941,2.8190362,-2.7262156,1
2.5992865,2.6589487,6.6163545,1
4.1003262,-7.8745218,-3.3472043,3
5.3568694,-9.772185500000001,-2.7430939,3
5.9637613,-3.4066639,-4.442765,3
4.2166521,-11.458994,-0.7092083,3
3.5067246,3.4324533,-4.0686886,1
-3.0697914,-0.42804533,5.0782179,2
